allocine_id,title,release_date,pays,poster,genres
37884,La Planète des vampires,2016-07-06,Italie,http://fr.web.img4.acsta.net/pictures/16/05/10/17/38/448909.jpg,['Fantastique' 'Science-fiction']
244222,"Fuocoammare, par-delà Lampedusa",2016-09-28,Italie,http://fr.web.img5.acsta.net/pictures/16/08/01/12/27/524334.jpg,['Documentaire']
264960,Liz et l'oiseau bleu,2019-04-17,Japon,http://fr.web.img3.acsta.net/pictures/19/03/04/09/25/0363581.jpg,['Animation' 'Drame']
6656,L'Elégie d'Osaka,2018-03-21,Japon,http://fr.web.img6.acsta.net/pictures/18/03/08/16/34/3192427.jpg,['Drame' 'Romance']
6914,Le Duel silencieux,2017-09-13,Japon,http://fr.web.img3.acsta.net/pictures/17/08/02/09/35/529857.jpg,['Drame']
4614,Une Femme dont on parle,2017-02-22,Japon,http://fr.web.img6.acsta.net/pictures/19/06/24/16/18/4860996.jpg,['Comédie-dramatique']
194310,Silence,2019-06-19,Japon,http://fr.web.img1.acsta.net/pictures/19/06/13/15/21/4499422.jpg,['Drame' 'Historique']
248839,Bangkok Nites,2017-11-15,Japon,http://fr.web.img6.acsta.net/pictures/17/10/20/14/53/2928494.jpg,['Drame']
236040,Notre petite soeur,2015-10-28,Japon,http://fr.web.img3.acsta.net/pictures/15/05/11/17/20/566337.jpg,['Drame']
238860,Mutafukaz,2018-05-23,Japon,http://fr.web.img1.acsta.net/pictures/18/03/28/17/00/5771427.jpg,['Animation']
273683,"First Love, le dernier Yakuza",2020-01-01,Japon,http://fr.web.img6.acsta.net/pictures/19/10/24/12/30/4077045.jpg,['Action' 'Drame' 'Policier']
249877,Your Name,2016-12-28,Japon,http://fr.web.img2.acsta.net/pictures/16/12/12/13/49/295774.jpg,['Animation' 'Fantastique']
41241,Millennium Actress,2019-12-18,Japon,http://fr.web.img1.acsta.net/pictures/19/11/29/09/42/5443681.jpg,['Animation' 'Drame' 'Fantastique']
246299,Après la tempête,2017-04-26,Japon,http://fr.web.img5.acsta.net/pictures/17/03/23/09/57/242604.jpg,['Drame']
257569,La Saveur des ramen,2018-10-03,Japon,http://fr.web.img1.acsta.net/pictures/18/09/07/14/06/1444646.png,['Drame']
6434,Yojimbo,2019-04-17,Japon,http://fr.web.img1.acsta.net/pictures/17/04/14/16/42/165429.jpg,['Action' 'Drame']
262694,Une Affaire de famille,2018-12-12,Japon,http://fr.web.img1.acsta.net/pictures/18/06/01/14/20/3937174.jpg,['Drame']
15911,A Scene at the Sea,2018-08-08,Japon,http://fr.web.img4.acsta.net/pictures/18/05/03/11/49/3270246.png,['Comédie-dramatique' 'Romance']
256295,The Third Murder,2018-04-11,Japon,http://fr.web.img1.acsta.net/pictures/18/03/14/14/06/5598611.jpg,['Drame' 'Policier']
128295,Les Funérailles des roses,2019-02-20,Japon,http://fr.web.img4.acsta.net/pictures/19/01/24/15/29/4494203.jpg,['Drame']
255025,"Hirune Hime, Rêves éveillés",2017-07-12,Japon,http://fr.web.img1.acsta.net/pictures/17/04/11/16/48/490953.jpg,['Animation' 'Drame' 'Fantastique']
114738,Vivre dans la peur,2019-04-17,Japon,http://fr.web.img4.acsta.net/pictures/16/01/25/11/39/452866.jpg,['Drame']
228405,Oh Lucy!,2018-01-31,Japon,http://fr.web.img2.acsta.net/pictures/18/01/02/18/42/4162231.jpg,['Comédie-dramatique']
266551,Ne coupez pas !,2019-04-24,Japon,http://fr.web.img5.acsta.net/pictures/18/11/13/16/35/4308598.jpg,['Comédie' 'Epouvante-horreur']
240951,Creepy,2017-06-14,Japon,http://fr.web.img2.acsta.net/pictures/17/05/31/11/10/054764.jpg,['Thriller']
272441,Les Enfants de la mer,2019-07-10,Japon,http://fr.web.img2.acsta.net/pictures/19/07/11/11/20/0097421.jpg,['Animation']
273722,Tenzo,2019-11-27,Japon,http://fr.web.img3.acsta.net/pictures/19/11/05/16/30/4164836.jpg,['Documentaire']
240449,One Piece: Gold,2016-11-02,Japon,http://fr.web.img4.acsta.net/pictures/16/07/07/16/06/227162.jpg,['Action' 'Animation' 'Aventure']
250946,"Yo-Kai Watch, le film",2017-08-09,Japon,http://fr.web.img1.acsta.net/pictures/17/06/22/17/01/340212.jpg,['Animation']
73285,Le Profond désir des dieux,2018-08-15,Japon,http://fr.web.img6.acsta.net/pictures/18/07/03/12/14/3111995.jpg,['Drame']
252486,Sayônara,2017-05-10,Japon,http://fr.web.img1.acsta.net/pictures/17/04/06/11/53/425237.jpg,['Drame']
273484,"Wonderland, le royaume sans pluie",2019-07-24,Japon,http://fr.web.img2.acsta.net/pictures/19/06/07/11/04/4709678.jpg,['Animation' 'Fantastique']
264272,Okko et les fantômes,2018-09-12,Japon,http://fr.web.img5.acsta.net/pictures/18/08/06/09/29/1537026.jpg,['Animation']
30299,Au gré du courant,2017-08-09,Japon,http://fr.web.img3.acsta.net/pictures/17/06/16/11/45/350823.jpg,['Drame']
235874,Miss Hokusai,2015-09-02,Japon,http://fr.web.img6.acsta.net/pictures/15/06/10/15/24/129100.jpg,['Animation' 'Biopic' 'Drame']
124263,Une femme dans la tourmente,2015-12-09,Japon,http://fr.web.img4.acsta.net/pictures/15/11/17/16/12/028840.jpg,['Drame']
239723,"Boruto : Naruto, le film",2015-09-16,Japon,http://fr.web.img4.acsta.net/pictures/15/08/31/15/24/490869.jpg,['Action' 'Animation' 'Comédie']
256365,"Miraï, ma petite soeur",2018-12-26,Japon,http://fr.web.img6.acsta.net/pictures/18/12/04/16/59/1564894.jpg,['Animation' 'Drame']
30318,Nuages épars,2017-07-19,Japon,http://fr.web.img4.acsta.net/pictures/17/06/16/11/52/431451.jpg,['Drame']
267631,Au bout du monde,2019-10-23,Japon,http://fr.web.img2.acsta.net/pictures/19/09/19/13/55/2565012.jpg,['Drame']
252533,Mary et la fleur de la sorcière,2018-02-21,Japon,http://fr.web.img6.acsta.net/pictures/18/01/05/16/23/1636502.jpg,['Animation']
270710,L'Héritage des 500 000,2019-04-03,Japon,http://fr.web.img2.acsta.net/pictures/19/02/28/09/19/0541964.jpg,['Action' 'Aventure' 'Drame']
38518,Filles et Gangsters,2019-05-22,Japon,http://fr.web.img3.acsta.net/pictures/19/03/25/14/35/5507834.jpg,['Action' 'Comédie' 'Policier']
4472,Anatahan,2018-09-05,Japon,http://fr.web.img5.acsta.net/pictures/18/06/28/12/07/1510124.jpg,['Drame']
236155,Le Garçon et la Bête,2016-01-13,Japon,http://fr.web.img3.acsta.net/pictures/15/10/06/14/28/553693.jpg,['Animation' 'Aventure']
269692,"Fukushima, le couvercle du soleil",2019-03-06,Japon,http://fr.web.img3.acsta.net/pictures/19/03/05/09/09/3607742.jpg,['Drame']
128,La Ballade de Narayama,2018-07-11,Japon,http://fr.web.img1.acsta.net/pictures/18/04/23/12/13/4605911.jpg,['Drame']
17285,Les Amants mouillés,2018-07-25,Japon,http://fr.web.img6.acsta.net/pictures/19/12/04/10/25/4366822.jpg,['Drame']
252039,Dans un recoin de ce monde,2017-09-06,Japon,http://fr.web.img5.acsta.net/pictures/17/08/04/14/18/340776.jpg,['Animation' 'Drame' 'Historique']
253069,Avant que nous disparaissions,2018-03-14,Japon,http://fr.web.img1.acsta.net/pictures/18/03/14/17/07/0474253.jpg,['Comédie' 'Drame' 'Science-fiction']
266639,Nicky Larson Private Eyes,2019-06-13,Japon,http://fr.web.img4.acsta.net/pictures/19/05/27/12/08/1051680.png,['Action' 'Animation' 'Policier']
258705,Voyage à Yoshino,2018-11-28,Japon,http://fr.web.img1.acsta.net/pictures/18/07/13/15/55/5424789.jpg,['Drame']
258197,"Takara, la nuit où j'ai nagé",2018-05-02,Japon,http://fr.web.img6.acsta.net/pictures/18/03/05/09/47/5830582.jpg,['Drame']
12958,Le Château de Cagliostro,2019-01-23,Japon,http://fr.web.img6.acsta.net/pictures/19/01/03/14/56/4077374.jpg,['Animation' 'Aventure']
267937,Jesus,2019-12-25,Japon,http://fr.web.img3.acsta.net/pictures/19/10/25/12/42/0526133.jpg,['Drame']
36003,Le Pornographe,2018-11-14,Japon,http://fr.web.img5.acsta.net/pictures/18/10/01/16/36/0208747.jpg,['Comédie-dramatique']
239526,Senses 1&2,2018-05-02,Japon,http://fr.web.img3.acsta.net/pictures/18/03/29/09/03/5140686.jpg,['Drame' 'Romance']
255415,Mazinger Z,2017-11-22,Japon,http://fr.web.img6.acsta.net/pictures/17/10/10/10/07/4889519.jpg,['Action' 'Animation' 'Science-fiction']
255417,Lou et l'île aux sirènes,2017-08-30,Japon,http://fr.web.img1.acsta.net/pictures/17/06/20/10/02/507848.jpg,['Animation' 'Drame' 'Fantastique']
265663,Le Mystère des pingouins,2019-08-14,Japon,http://fr.web.img6.acsta.net/pictures/19/07/25/14/35/1693840.jpg,['Animation']
461,"La Vie d'O'Haru, Femme Galante",2016-03-16,Japon,http://fr.web.img2.acsta.net/pictures/16/04/04/16/29/264676.jpg,['Drame']
255951,Never ending man : Hayao Miyazaki,2019-01-02,Japon,http://fr.web.img6.acsta.net/pictures/18/12/19/13/19/0383888.jpg,['Documentaire']
38610,La Femme insecte,2018-05-30,Japon,http://fr.web.img2.acsta.net/pictures/18/04/26/11/48/5024165.jpg,['Drame']
10451,Le Vagabond de Tokyo,2018-03-28,Japon,http://fr.web.img2.acsta.net/pictures/18/02/06/15/58/1418266.jpg,['Policier']
252372,Fireworks,2018-01-03,Japon,http://fr.web.img2.acsta.net/pictures/17/12/08/10/49/3116350.jpg,['Animation' 'Drame']
258518,The Long Excuse,2017-11-29,Japon,http://fr.web.img5.acsta.net/pictures/17/10/24/17/27/4800566.jpg,['Drame']
242391,Dragon Ball Super: Broly,2019-03-13,Japon,http://fr.web.img3.acsta.net/pictures/19/02/22/16/14/0019120.jpg,['Action' 'Animation' 'Aventure']
119002,Qui marche sur la queue du tigre...,2016-03-09,Japon,http://fr.web.img3.acsta.net/pictures/16/01/25/11/42/201216.jpg,['Aventure' 'Drame']
54494,Les Salauds dorment en paix,2019-04-17,Japon,http://fr.web.img3.acsta.net/pictures/16/01/25/11/41/136405.jpg,['Drame' 'Thriller']
245983,Sword Art Online Movie,2017-05-17,Japon,http://fr.web.img2.acsta.net/pictures/17/01/26/16/34/219690.jpg,['Action' 'Animation' 'Fantastique']
2531,Le Destin de madame Yuki,2017-07-19,Japon,http://fr.web.img2.acsta.net/pictures/17/06/15/10/00/389227.jpg,['Drame']
274915,Promare,2019-07-31,Japon,http://fr.web.img5.acsta.net/pictures/19/06/21/10/34/4106683.jpg,['Animation']
15847,Printemps précoce,2019-07-31,Japon,http://fr.web.img1.acsta.net/pictures/18/07/17/16/53/3643608.jpg,['Comédie-dramatique']
237546,Hana et Alice mènent l'enquête,2016-05-11,Japon,http://fr.web.img6.acsta.net/pictures/16/01/13/11/21/126495.jpg,['Animation']
254955,Silent Voice,2018-08-22,Japon,http://fr.web.img3.acsta.net/pictures/18/07/13/11/32/3961973.jpg,['Animation' 'Drame' 'Romance']
262897,Senses 5,2018-05-16,Japon,http://fr.web.img3.acsta.net/pictures/18/03/29/09/03/5140686.jpg,['Drame' 'Romance']
252153,Vers la lumière,2018-01-10,Japon,http://fr.web.img5.acsta.net/pictures/17/11/08/10/33/5636853.jpg,['Drame' 'Romance']
246524,Harmonium,2017-01-11,Japon,http://fr.web.img5.acsta.net/pictures/16/12/05/11/05/427893.jpg,['Drame']
22015,Belladonna,2016-06-15,Japon,http://fr.web.img3.acsta.net/pictures/16/04/28/15/16/259768.jpg,['Animation']
230605,Theeb - la naissance d'un chef,2016-11-23,Jordanie,http://fr.web.img3.acsta.net/pictures/16/10/19/18/01/527380.jpg,['Aventure' 'Drame']
264018,La Tendre indifférence du monde,2018-10-24,kazakhstan,http://fr.web.img5.acsta.net/pictures/18/09/18/11/21/3344300.jpg,['Drame']
230028,L'Ange blessé,2016-05-11,kazakhstan,http://fr.web.img6.acsta.net/pictures/16/04/19/14/47/056590.jpg,['Drame']
274929,"L'Enfer est vide, tous les démons sont ici",2019-12-11,kazakhstan,http://fr.web.img4.acsta.net/pictures/19/08/03/12/11/3398311.jpg,['Drame']
246439,Centaure,2018-01-31,kirghizistan,http://fr.web.img2.acsta.net/pictures/17/11/27/12/09/5790969.jpg,['Drame']
268288,Jacob et les chiens qui parlent,2019-10-09,Lettonie,http://fr.web.img1.acsta.net/pictures/19/06/07/16/43/0787538.jpg,['Animation']
273675,Oleg,2019-10-30,Lettonie,http://fr.web.img4.acsta.net/pictures/19/09/09/14/16/5657861.jpg,['Drame']
241852,Les Espiègles,2016-02-10,Lettonie,http://fr.web.img5.acsta.net/pictures/15/11/26/17/04/178308.jpg,['Animation']
256965,Mr Chat et les Shammies,2017-09-20,Lettonie,http://fr.web.img6.acsta.net/pictures/17/06/16/10/36/459238.jpg,['Animation']
256981,Myrtille et la lettre au Père Noël,2017-11-22,Lettonie,http://fr.web.img6.acsta.net/pictures/17/09/22/11/31/3509879.jpg,['Animation']
215606,Beirut Intersections,2015-09-30,Liban,http://fr.web.img4.acsta.net/pictures/15/08/03/13/31/133091.jpg,['Drame']
231312,La Vallée,2016-03-23,Liban,http://fr.web.img4.acsta.net/pictures/16/01/25/12/59/250504.jpg,['Drame']
227244,Héritages,2015-10-28,Liban,http://fr.web.img2.acsta.net/pictures/15/09/09/18/03/580276.jpg,['Documentaire']
234437,Lamia,2015-10-21,Liban,http://fr.web.img3.acsta.net/pictures/15/09/18/17/13/378452.jpg,['Drame']
271824,Nour,2019-03-06,Liban,http://fr.web.img5.acsta.net/pictures/19/02/19/15/05/1276507.jpg,['Drame' 'Romance']
251090,Capharnaüm,2018-10-17,Liban,http://fr.web.img2.acsta.net/pictures/18/09/11/09/08/2776515.jpg,['Drame']
243425,Halal Love,2016-07-06,Liban,http://fr.web.img5.acsta.net/pictures/16/08/24/16/30/597036.jpg,['Drame']
246774,Tramontane,2017-03-01,Liban,http://fr.web.img2.acsta.net/pictures/17/01/13/15/37/133688.jpg,['Drame']
273919,Palmyre,2019-06-05,Liban,http://fr.web.img4.acsta.net/pictures/19/05/10/09/57/0581960.jpg,['Documentaire']
270908,Dans les bois,2019-03-06,Lituanie,http://fr.web.img5.acsta.net/pictures/19/01/15/11/10/4244375.jpg,['Documentaire']
255486,Frost,2018-03-28,Lituanie,http://fr.web.img3.acsta.net/pictures/18/03/02/10/07/4571932.jpg,['Drame']
256874,Le Voyage du Prince,2019-12-04,Luxembourg,http://fr.web.img4.acsta.net/pictures/19/11/25/10/11/5056118.jpg,['Animation']
258697,Gutland,2018-11-28,Luxembourg,http://fr.web.img2.acsta.net/pictures/18/01/10/12/26/2462118.jpg,['Drame' 'Thriller']
266899,Tel Aviv On Fire,2019-04-03,Luxembourg,http://fr.web.img4.acsta.net/pictures/19/03/04/16/26/2789662.jpg,['Comédie']
253364,Barrage,2017-07-19,Luxembourg,http://fr.web.img4.acsta.net/pictures/17/06/14/14/37/016403.jpg,['Drame']
271000,"Dieu existe, son nom est Petrunya",2019-05-01,Macédoine,http://fr.web.img6.acsta.net/pictures/19/04/10/14/45/1805481.jpg,['Comédie' 'Drame']
256579,Songs for Madagascar,2017-06-21,Madagascar,http://fr.web.img2.acsta.net/pictures/17/05/30/09/39/556878.jpg,['Documentaire']
237177,O KA,2017-09-06,Mali,http://fr.web.img6.acsta.net/pictures/17/07/18/09/53/330858.jpg,['Documentaire']
232420,Simshar,2016-09-14,Malte,http://fr.web.img1.acsta.net/pictures/17/02/09/11/47/441871.jpg,['Drame']
237312,Much Loved,2015-09-16,Maroc,http://fr.web.img5.acsta.net/pictures/15/07/31/14/06/548451.jpg,['Drame']
270891,Le Miracle du Saint Inconnu,2020-01-01,Maroc,http://fr.web.img4.acsta.net/pictures/19/11/05/12/12/4442179.jpg,['Comédie' 'Drame']
275060,De Sable Et De Feu,2019-09-18,Maroc,http://fr.web.img3.acsta.net/pictures/19/06/17/11/50/1984738.jpg,['Drame' 'Historique' 'Romance']
243092,L'Orchestre de minuit,2016-03-02,Maroc,http://fr.web.img3.acsta.net/pictures/16/07/06/09/38/152236.jpg,['Comédie-dramatique']
234945,The Sea is behind,2016-09-28,Maroc,http://fr.web.img1.acsta.net/pictures/16/08/29/11/11/378450.jpg,['Drame']
257987,Volubilis,2018-09-19,Maroc,http://fr.web.img2.acsta.net/pictures/18/08/21/18/39/0733064.jpg,['Drame']
244703,Les Sauteurs,2017-04-05,Maroc,http://fr.web.img5.acsta.net/pictures/17/04/03/12/24/338926.jpg,['Documentaire']
224784,Desierto,2016-04-13,Mexique,http://fr.web.img5.acsta.net/pictures/16/03/01/12/13/115774.jpg,['Thriller']
252436,Les Filles d'Avril,2017-08-02,Mexique,http://fr.web.img1.acsta.net/pictures/17/06/20/12/14/470763.jpg,['Drame']
248857,Nuestro tiempo,2019-02-06,Mexique,http://fr.web.img1.acsta.net/pictures/19/01/11/16/22/2062953.jpg,['Drame']
257585,Los Adioses,2018-05-09,Mexique,http://fr.web.img1.acsta.net/pictures/18/04/13/14/28/2700541.jpg,['Biopic' 'Drame']
214066,Mai Morire,2017-03-29,Mexique,http://fr.web.img5.acsta.net/pictures/17/03/06/10/49/568953.jpg,['Drame']
268872,La Petite fabrique de nuages,2019-03-13,Mexique,http://fr.web.img5.acsta.net/pictures/19/02/07/09/32/5428957.jpg,['Animation']
192858,Miss Bala,2012-05-02,Mexique,http://fr.web.img6.acsta.net/medias/nmedia/18/84/08/15/20078918.jpg,['Drame']
265844,La Bonne réputation,2019-10-16,Mexique,http://fr.web.img6.acsta.net/pictures/19/09/05/11/28/4832911.png,['Drame']
260218,Ils reviennent...,2019-07-24,Mexique,http://fr.web.img6.acsta.net/pictures/19/06/17/09/17/2952414.jpg,['Fantastique' 'Thriller']
230036,Chronic,2015-10-21,Mexique,http://fr.web.img4.acsta.net/pictures/15/09/18/15/55/341420.jpg,['Drame']
260761,La Camarista,2019-04-17,Mexique,http://fr.web.img5.acsta.net/pictures/19/01/15/10/41/0470801.jpg,['Drame']
204193,Le Grand Miracle,2017-03-22,Mexique,http://fr.web.img5.acsta.net/pictures/17/01/25/18/35/292654.jpg,['Animation']
264140,Cómprame un Revólver,2019-03-20,Mexique,http://fr.web.img4.acsta.net/pictures/19/02/15/12/15/5832711.jpg,['Drame']
236758,Un Monstre à mille têtes,2016-03-30,Mexique,http://fr.web.img6.acsta.net/pictures/16/03/08/16/09/188908.jpg,['Drame' 'Thriller']
47330,Tiempo de morir,2017-01-04,Mexique,http://fr.web.img4.acsta.net/pictures/16/12/13/16/10/583877.jpg,['Drame' 'Western']
246507,Jazmin et Toussaint,2017-03-29,Mexique,http://fr.web.img1.acsta.net/pictures/17/02/15/14/39/361965.jpg,['Drame']
245745,La Région sauvage,2017-07-19,Mexique,http://fr.web.img3.acsta.net/pictures/17/12/20/12/30/4043551.jpg,['Drame' 'Epouvante-horreur' 'Science-fiction']
243941,La jeune fille et son aigle,2017-04-12,Mongolie,http://fr.web.img3.acsta.net/pictures/17/01/09/16/36/360871.jpg,['Aventure' 'Documentaire']
239804,"Kalo Pothi, un village au Népal",2015-12-30,Népal,http://fr.web.img4.acsta.net/pictures/15/12/03/14/28/499755.jpg,['Drame']
262415,"Utøya, 22 Juillet",2018-12-12,Norvège,http://fr.web.img2.acsta.net/pictures/18/09/06/16/15/1884093.jpg,['Drame' 'Thriller']
247840,Le Secret de la fleur de Noël,2016-11-23,Norvège,http://fr.web.img6.acsta.net/pictures/16/10/10/17/14/462514.jpg,['Animation']
250686,Thelma,2017-11-22,Norvège,http://fr.web.img6.acsta.net/pictures/17/09/20/12/49/1588320.jpg,['Drame' 'Science-fiction' 'Thriller']
272974,Le Voyage dans la Lune,2019-11-06,Norvège,http://fr.web.img6.acsta.net/pictures/19/05/21/16/42/0753871.jpg,['Animation']
233552,The Wave,2016-07-27,Norvège,http://fr.web.img6.acsta.net/pictures/16/05/06/16/59/354023.jpg,['Action' 'Drame']
250711,Dans la forêt enchantée de Oukybouky,2017-10-04,Norvège,http://fr.web.img3.acsta.net/pictures/17/06/09/16/43/595159.jpg,['Animation']
239971,La Grande course au fromage,2016-11-09,Norvège,http://fr.web.img2.acsta.net/pictures/16/06/16/11/42/139113.jpg,['Animation' 'Comédie']
243301,Bienvenus !,2016-12-07,Norvège,http://fr.web.img3.acsta.net/pictures/16/11/29/13/46/360745.jpg,['Comédie' 'Drame']
263794,Wardi,2019-02-27,Norvège,http://fr.web.img3.acsta.net/pictures/19/01/24/17/25/1783992.jpg,['Animation' 'Drame']
234663,Quand les Bulles éclatent,2017-03-29,Norvège,http://fr.web.img1.acsta.net/pictures/15/01/14/16/24/127859.jpg,['Documentaire']
204482,Back Home,2015-12-09,Norvège,http://fr.web.img1.acsta.net/pictures/15/11/20/09/38/306714.jpg,['Drame']
234231,Natür Therapy,2015-09-09,Norvège,http://fr.web.img4.acsta.net/pictures/15/07/22/17/19/228256.jpg,['Comédie' 'Drame']
250103,Brødre: Markus et Lukas,2018-07-11,Norvège,http://fr.web.img5.acsta.net/pictures/17/12/15/16/20/2755235.jpg,['Documentaire']
262058,Pour les soldats tombés,2019-07-03,Nouvelle-Zélande,http://fr.web.img3.acsta.net/pictures/19/05/28/17/19/4106797.jpg,['Action' 'Documentaire' 'Historique']
257070,Yalghaar,2017-06-30,Pakistan,http://fr.web.img1.acsta.net/pictures/17/06/26/12/46/368632.jpg,['Action' 'Drame']
275023,Superstar,2019-08-09,Pakistan,http://fr.web.img3.acsta.net/pictures/19/07/26/10/06/3801681.jpg,['Drame' 'Romance']
265191,Teefa In Trouble,2018-07-20,Pakistan,http://fr.web.img5.acsta.net/pictures/18/07/10/11/19/0675002.jpg,['Action' 'Comédie' 'Policier']
258279,"Rahm, la clémence",2017-10-11,Pakistan,http://fr.web.img3.acsta.net/pictures/17/08/18/15/39/397519.jpg,['Drame']
263706,The Reports on Sarah and Saleem,2019-05-08,Palestine,http://fr.web.img2.acsta.net/pictures/19/01/15/11/09/1459944.jpg,['Drame' 'Romance' 'Thriller']
204840,3000 Nuits,2017-01-04,Palestine,http://fr.web.img6.acsta.net/pictures/16/12/21/11/52/220222.jpg,['Drame']
257902,Wajib - L'invitation au mariage,2018-02-14,Palestine,http://fr.web.img6.acsta.net/pictures/18/01/22/16/45/4942397.jpg,['Drame']
250517,Je danserai si je veux,2017-04-12,Palestine,http://fr.web.img4.acsta.net/pictures/17/04/03/12/02/377281.jpg,['Drame']
240037,Le Chanteur de Gaza,2017-05-10,Palestine,http://fr.web.img4.acsta.net/pictures/17/04/21/09/43/033614.jpg,['Comédie-dramatique']
234947,"Amours, larcins et autres complications",2015-09-30,Palestine,http://fr.web.img3.acsta.net/pictures/15/06/22/14/01/381559.jpg,['Comédie' 'Drame' 'Thriller']
261839,Les Héritières,2018-11-28,Paraguay,http://fr.web.img1.acsta.net/pictures/18/09/04/12/12/2721272.jpg,['Drame']
270087,Dirty God,2019-06-19,Pays-Bas,http://fr.web.img6.acsta.net/pictures/19/03/08/10/21/5971876.jpg,['Drame']
246571,Sonate pour Roos,2018-04-18,Pays-Bas,http://fr.web.img3.acsta.net/pictures/18/03/26/13/30/3654062.jpg,['Drame']
226388,Happily Ever After,2016-02-03,Pays-Bas,http://fr.web.img1.acsta.net/pictures/15/11/17/16/47/354083.jpg,['Documentaire']
254557,Rester vivant - méthode,2018-05-09,Pays-Bas,http://fr.web.img3.acsta.net/pictures/18/03/13/09/31/0060408.jpg,['Documentaire']
266356,Ma folle semaine avec Tess,2019-09-18,Pays-Bas,http://fr.web.img2.acsta.net/pictures/19/06/20/14/05/5897700.jpg,['Comédie' 'Drame']
235465,Brimstone,2017-03-22,Pays-Bas,http://fr.web.img6.acsta.net/pictures/17/02/09/16/09/343935.jpg,['Drame' 'Thriller' 'Western']
243930,Royal Orchestra,2016-03-23,Pays-Bas,http://fr.web.img2.acsta.net/pictures/16/02/04/13/02/380217.jpg,['Documentaire']
237820,La Peau de Bax,2015-11-18,Pays-Bas,http://fr.web.img6.acsta.net/pictures/15/10/19/15/17/578290.jpg,['Comédie' 'Thriller']
250877,Noma au Japon : (Ré)inventer le meilleur restaurant du monde,2017-04-26,Pays-Bas,http://fr.web.img4.acsta.net/pictures/17/01/05/11/12/379358.jpg,['Documentaire']
236566,Sigo siendo,2015-11-04,Pérou,http://fr.web.img2.acsta.net/pictures/15/10/28/16/21/389155.jpg,['Documentaire']
262963,Mon père,2018-12-19,Pérou,http://fr.web.img2.acsta.net/pictures/18/10/15/11/15/1768888.jpg,['Drame']
271685,La Chute de Montesinos,2019-04-10,Pérou,http://fr.web.img1.acsta.net/pictures/19/03/01/12/32/2712317.jpg,['Drame' 'Thriller']
244310,El Soñador - The Dreamer,2017-03-15,Pérou,http://fr.web.img3.acsta.net/pictures/17/02/20/14/32/428281.jpg,['Drame']
273670,Halte,2019-07-31,Philippines,http://fr.web.img5.acsta.net/pictures/19/05/13/15/37/3725591.jpg,['Drame' 'Science-fiction']
11029,Manille,2016-12-07,Philippines,http://fr.web.img6.acsta.net/pictures/16/10/18/14/33/487294.jpg,['Drame']
11030,Insiang,2016-06-22,Philippines,http://fr.web.img5.acsta.net/pictures/16/05/20/11/57/332955.jpg,['Comédie-dramatique']
260889,Les Femmes de la rivière qui pleure,2017-12-27,Philippines,http://fr.web.img6.acsta.net/pictures/17/11/23/15/44/0709638.jpg,['Drame']
237398,Taklub,2016-03-30,Philippines,http://fr.web.img6.acsta.net/pictures/16/03/10/14/26/504377.jpg,['Drame']
249208,La Femme qui est partie,2017-02-01,Philippines,http://fr.web.img2.acsta.net/pictures/16/10/27/17/50/109459.jpg,['Drame']
262014,La Saison du diable,2018-07-25,Philippines,http://fr.web.img6.acsta.net/pictures/18/05/23/15/48/1242439.jpg,['Comédie-musicale' 'Drame']
220805,"Norte, la fin de l'histoire",2015-11-04,Philippines,http://fr.web.img5.acsta.net/pictures/15/09/15/09/42/409741.jpg,['Drame']
246693,Ma' Rosa,2016-11-30,Philippines,http://fr.web.img4.acsta.net/pictures/16/10/24/11/31/520807.jpg,['Drame']
267234,Alpha - The Right to Kill,2019-04-17,Philippines,http://fr.web.img5.acsta.net/pictures/19/04/10/09/11/2586149.jpg,['Drame' 'Policier' 'Thriller']
130287,Death in the Land of Encantos,2015-12-30,Philippines,http://fr.web.img2.acsta.net/pictures/15/11/02/14/08/577514.jpg,['Drame']
237314,Le Lendemain,2016-06-01,Pologne,http://fr.web.img4.acsta.net/pictures/16/05/19/17/56/046177.jpg,['Drame']
244226,United States of Love,2017-04-05,Pologne,http://fr.web.img6.acsta.net/pictures/17/03/07/14/27/092892.jpg,['Drame']
248849,The Last Family,2018-01-17,Pologne,http://fr.web.img5.acsta.net/pictures/18/01/10/14/31/2060036.jpg,['Drame']
245019,Choeurs en Exil,2016-11-16,Pologne,http://fr.web.img3.acsta.net/pictures/16/09/26/16/07/319002.jpg,['Documentaire']
40222,Signes particuliers : néant,2019-03-20,Pologne,http://fr.web.img2.acsta.net/pictures/19/02/05/09/47/2733204.jpg,['Drame']
252203,Cold War,2018-10-24,Pologne,http://fr.web.img6.acsta.net/pictures/18/10/23/09/39/2642330.jpg,['Drame' 'Romance']
35431,Le Décalogue,2016-06-29,Pologne,http://fr.web.img2.acsta.net/pictures/16/06/07/09/30/126917.jpg,['Drame']
227478,Les Fleurs bleues,2017-02-22,Pologne,http://fr.web.img2.acsta.net/pictures/17/01/25/13/14/322161.jpg,['Biopic' 'Drame']
263844,Fugue,2019-05-08,Pologne,http://fr.web.img1.acsta.net/pictures/19/04/09/09/38/1385011.gif,['Drame']
239847,11 minutes,2017-04-19,Pologne,http://fr.web.img2.acsta.net/pictures/17/03/15/13/18/411781.jpg,['Thriller']
240107,Minopolska 2,2015-10-07,Pologne,http://fr.web.img1.acsta.net/pictures/15/08/10/15/50/538209.png,['Animation']
